order_item_id,order_id,product_id,quantity,discount
7148,2377,82,3,0.07
7149,2377,35,1,0.29
7150,2377,92,3,0.15
7151,2377,52,2,0.28
7152,2378,77,3,0.01
7153,2378,14,1,0.03
7154,2379,100,2,0.25
7155,2379,41,5,0.21
7156,2379,24,4,0.13
7157,2380,71,5,0.05
7158,2380,6,2,0.02
7159,2380,57,3,0.16
7160,2380,3,2,0.01
7161,2380,46,5,0.27
7162,2381,1,5,0.14
7163,2381,70,4,0.02
7164,2381,40,2,0.05
7165,2381,29,3,0.29
7166,2381,43,3,0.2
7167,2382,77,2,0.01
7168,2382,95,3,0.17
7169,2382,57,3,0.13
7170,2383,78,1,0.03
7171,2383,25,4,0.3
7172,2383,71,2,0.01
7173,2383,40,3,0.14
7174,2383,19,4,0.26
7175,2384,99,1,0.03
7176,2384,50,1,0.16
7177,2384,46,5,0.17
7178,2385,97,1,0.26
7179,2386,24,1,0.23
7180,2386,26,4,0.21
7181,2387,100,4,0.02
7182,2387,66,2,0.08
7183,2387,56,1,0.04
7184,2387,65,5,0.27
7185,2387,76,5,0.22
7186,2388,88,4,0.08
7187,2389,95,1,0.22
7188,2390,78,4,0.17
7189,2390,77,2,0.14
7190,2390,82,3,0.21
7191,2390,7,2,0.06
7192,2390,87,4,0.22
7193,2391,87,3,0.26
7194,2391,19,5,0.11
7195,2391,83,5,0.26
7196,2391,66,4,0.15
7197,2391,14,5,0.23
7198,2392,100,2,0.29
7199,2392,60,4,0.21
7200,2392,7,5,0
7201,2393,61,2,0.15
7202,2394,79,5,0.29
7203,2394,94,3,0.23
7204,2394,41,4,0.21
7205,2395,40,3,0.03
7206,2395,6,4,0.12
7207,2395,22,4,0.04
7208,2396,37,2,0.09
7209,2396,58,3,0.3
7210,2396,14,4,0.01
7211,2397,32,3,0.17
7212,2397,66,2,0.28
7213,2397,67,3,0.29
7214,2398,95,1,0.14
7215,2398,78,5,0.29
7216,2398,47,5,0.26
7217,2398,58,5,0.23
7218,2398,87,4,0.1
7219,2399,10,4,0.14
7220,2399,40,2,0.3
7221,2399,87,1,0.15
7222,2399,89,2,0.02
7223,2399,57,1,0.24
7224,2400,60,4,0.03
7225,2400,88,2,0.09
7226,2400,4,1,0.15
7227,2400,69,2,0.12
7228,2401,20,2,0.06
7229,2401,92,5,0.1
7230,2402,31,2,0.12
7231,2403,78,3,0.04
7232,2403,71,3,0.2
7233,2403,6,2,0.07
7234,2403,98,2,0.28
7235,2403,88,4,0.09
7236,2404,59,2,0.09
7237,2404,86,3,0.24
7238,2405,80,4,0.05
7239,2405,77,1,0.06
7240,2405,17,2,0.08
7241,2406,10,3,0.13
7242,2406,79,3,0.27
7243,2406,75,2,0.21
7244,2406,41,3,0.1
7245,2407,6,2,0.01
7246,2407,53,1,0.14
7247,2407,10,2,0.13
7248,2407,40,3,0.28
7249,2408,73,3,0.24
7250,2408,51,1,0.23
7251,2408,14,5,0.17
7252,2409,12,2,0.14
7253,2409,94,1,0.25
7254,2409,42,1,0.13
7255,2409,52,1,0.27
7256,2409,22,2,0.27
7257,2410,84,2,0.2
7258,2410,81,1,0.11
7259,2410,38,3,0.13
7260,2410,89,3,0.07
7261,2410,1,3,0.11
7262,2411,44,5,0.1
7263,2411,17,4,0.06
7264,2411,43,4,0
7265,2412,63,5,0.18
7266,2412,87,3,0.28
7267,2412,28,2,0.19
7268,2412,63,4,0.26
7269,2413,74,5,0.02
7270,2413,87,4,0.01
7271,2414,23,2,0.12
7272,2414,49,2,0.28
7273,2414,55,5,0.01
7274,2414,88,2,0.04
7275,2414,73,4,0.11
7276,2415,87,1,0.12
7277,2415,59,5,0.01
7278,2415,83,4,0.01
7279,2416,44,1,0.05
7280,2417,27,5,0.25
7281,2418,40,5,0.01
7282,2418,56,5,0.14
7283,2418,21,1,0.11
7284,2419,71,2,0.21
7285,2420,76,1,0.22
7286,2420,21,5,0.28
7287,2421,19,1,0
7288,2421,44,2,0.01
7289,2421,11,2,0.05
7290,2421,54,1,0.26
7291,2421,72,2,0.27
7292,2422,30,4,0.13
7293,2422,36,2,0.14
7294,2422,7,3,0.09
7295,2422,72,3,0.15
7296,2422,70,5,0.27
7297,2423,71,2,0.02
7298,2423,25,2,0.05
7299,2424,89,1,0.29
7300,2424,22,4,0.29
7301,2424,71,1,0.27
7302,2424,34,4,0.21
7303,2424,47,5,0.17
7304,2425,95,3,0.15
7305,2425,2,5,0.13
7306,2426,83,4,0.27
7307,2427,57,2,0.21
7308,2427,33,3,0.05
7309,2427,60,2,0.14
7310,2428,89,3,0.14
7311,2428,71,5,0.08
7312,2428,57,1,0.24
7313,2428,90,5,0.08
7314,2429,62,4,0.14
7315,2429,7,4,0.03
7316,2429,79,5,0.15
7317,2430,20,5,0.09
7318,2430,52,5,0.02
7319,2430,77,2,0.15
7320,2430,19,4,0.21
7321,2431,91,4,0.08
7322,2432,4,1,0.1
7323,2432,64,1,0.19
7324,2432,55,1,0.1
7325,2432,94,4,0.16
7326,2433,26,1,0.21
7327,2434,49,3,0.3
7328,2434,74,3,0.19
7329,2434,19,4,0.17
7330,2434,25,1,0.26
7331,2435,18,5,0.21
7332,2435,31,3,0.2
7333,2435,35,1,0.25
7334,2436,11,5,0.18
7335,2437,72,3,0.17
7336,2437,67,4,0
7337,2437,90,1,0.14
7338,2437,89,5,0.23
7339,2437,88,4,0.15
7340,2438,47,2,0.01
7341,2439,84,1,0.22
7342,2439,8,4,0.25
7343,2439,8,3,0.07
7344,2439,55,5,0.17
7345,2440,77,4,0.14
7346,2440,20,3,0.12
7347,2440,86,1,0.1
7348,2440,9,1,0.01
7349,2441,1,1,0.2
7350,2441,7,1,0.15
7351,2441,95,3,0.01
7352,2441,23,1,0.11
7353,2441,20,3,0.2
7354,2442,61,2,0.21
7355,2442,81,2,0.21
7356,2442,80,2,0.01
7357,2442,2,2,0.19
7358,2442,61,3,0.27
7359,2443,61,3,0.19
7360,2443,87,3,0.19
7361,2443,77,4,0.1
7362,2443,96,4,0.22
7363,2443,33,2,0.1
7364,2444,85,5,0.23
7365,2444,34,2,0.02
7366,2444,11,4,0.09
7367,2444,45,2,0.13
7368,2445,88,3,0.03
7369,2446,31,4,0.28
7370,2446,79,2,0.26
7371,2447,97,4,0.22
7372,2447,99,5,0.13
7373,2447,69,1,0.22
7374,2447,49,1,0.25
7375,2448,44,4,0.23
7376,2448,59,3,0.18
7377,2448,6,3,0.16
7378,2449,93,4,0.15
7379,2449,11,3,0.08
7380,2449,79,1,0.15
7381,2449,28,3,0.15
7382,2449,22,3,0.22
7383,2450,57,3,0.08
7384,2450,4,5,0.19
7385,2450,72,4,0.06
7386,2451,48,2,0.1
7387,2451,57,5,0.03
7388,2451,15,1,0.21
7389,2452,90,5,0.11
7390,2453,69,3,0.12
7391,2454,66,5,0.17
7392,2454,94,3,0.18
7393,2454,22,1,0.07
7394,2454,74,4,0.04
7395,2455,7,4,0.22
7396,2455,26,3,0.21
7397,2456,2,1,0.27
7398,2456,19,4,0.08
7399,2456,45,5,0.29
7400,2456,64,2,0
7401,2456,43,3,0.16
7402,2457,74,5,0.26
7403,2457,62,5,0.26
7404,2458,19,1,0.26
7405,2458,37,4,0.29
7406,2458,33,5,0.22
7407,2458,36,4,0.09
7408,2458,1,3,0.05
7409,2459,59,1,0.14
7410,2459,71,3,0.2
7411,2460,11,3,0.13
7412,2460,59,2,0.15
7413,2461,7,3,0.1
7414,2461,19,5,0.25
7415,2461,24,4,0.13
7416,2461,55,5,0.28
7417,2461,67,5,0.14
7418,2462,68,4,0.28
7419,2462,43,3,0.08
7420,2462,66,3,0.27
7421,2462,98,3,0.29
7422,2462,31,3,0
7423,2463,18,5,0.3
7424,2463,28,4,0.3
7425,2463,1,3,0.29
7426,2463,56,2,0.21
7427,2463,43,1,0.3
7428,2464,27,3,0.11
7429,2464,32,5,0.18
7430,2464,15,2,0.25
7431,2464,68,3,0.24
7432,2464,62,5,0.07
7433,2465,53,1,0.28
7434,2465,9,3,0.12
7435,2465,52,2,0.21
7436,2466,8,4,0.01
7437,2466,54,3,0.18
7438,2467,4,3,0.29
7439,2467,14,4,0.01
7440,2467,91,2,0.13
7441,2467,39,2,0.07
7442,2467,28,4,0.29
7443,2468,84,4,0.02
7444,2468,53,2,0.09
7445,2469,46,4,0.06
7446,2469,9,1,0.04
7447,2469,10,2,0.16
7448,2469,2,4,0.16
7449,2470,72,4,0.16
7450,2470,7,4,0.12
7451,2471,90,3,0.1
7452,2471,66,3,0.15
7453,2471,49,2,0.11
7454,2472,91,3,0.02
7455,2472,4,2,0.19
7456,2472,71,5,0.05
7457,2473,10,2,0.27
7458,2473,67,5,0.11
7459,2474,6,3,0.25
7460,2474,79,3,0.12
7461,2474,92,5,0.16
7462,2474,40,2,0.16
7463,2474,21,5,0.3
7464,2475,5,3,0.05
7465,2475,32,1,0.2
7466,2475,87,2,0.24
7467,2475,70,5,0.26
7468,2476,12,2,0.06
7469,2476,21,1,0.06
7470,2476,56,4,0.16
7471,2476,38,2,0.24
7472,2477,70,4,0.04
7473,2477,70,3,0.06
7474,2477,19,5,0.14
7475,2477,49,1,0.22
7476,2478,1,5,0.3
7477,2478,62,4,0.17
7478,2479,57,1,0.29
7479,2479,1,4,0.05
7480,2479,69,2,0.25
7481,2480,82,3,0.24
7482,2480,97,3,0.14
7483,2480,44,4,0.05
7484,2481,58,4,0.19
7485,2481,99,1,0.02
7486,2482,28,3,0.16
7487,2482,91,5,0.14
7488,2482,8,2,0.23
7489,2483,96,2,0.05
7490,2483,45,4,0.28
7491,2484,40,2,0.24
7492,2485,98,2,0.1
7493,2486,38,4,0.16
7494,2486,93,2,0.29
7495,2486,58,4,0.19
7496,2487,14,1,0.12
7497,2487,72,5,0.26
7498,2487,9,3,0.24
7499,2488,82,3,0.12
7500,2488,83,4,0.07
7501,2488,51,3,0.11
7502,2488,2,3,0.29
7503,2489,66,3,0.22
7504,2489,56,4,0.22
7505,2489,27,2,0.21
7506,2490,10,2,0.09
7507,2490,78,3,0.11
7508,2490,60,4,0.01
7509,2490,85,4,0.27
7510,2490,31,5,0.08
7511,2491,75,5,0.2
7512,2491,36,2,0.13
7513,2491,5,4,0.12
7514,2492,77,3,0.06
7515,2492,11,2,0.28
7516,2492,7,2,0.26
7517,2492,32,5,0.15
7518,2492,89,1,0.07
7519,2493,64,1,0.26
7520,2493,49,2,0.16
7521,2493,32,3,0.13
7522,2493,80,1,0.1
7523,2493,71,1,0.01
7524,2494,15,3,0.25
7525,2495,59,3,0.25
7526,2495,26,3,0.12
7527,2496,17,4,0.15
7528,2497,99,4,0.02
7529,2497,41,4,0.11
7530,2497,56,5,0.11
7531,2497,90,5,0.2
7532,2497,38,3,0.29
7533,2498,73,3,0.18
7534,2498,48,3,0.01
7535,2498,44,3,0.27
7536,2499,89,4,0.04
7537,2499,91,1,0.13
7538,2500,66,3,0.26
7539,2500,37,1,0.17
7540,2500,80,3,0.28
7541,2501,17,3,0.04
7542,2501,8,4,0.27
7543,2501,100,5,0.19
7544,2502,21,1,0.12
7545,2502,41,1,0.26
7546,2502,79,2,0.03
7547,2502,48,4,0.09
7548,2502,38,3,0.04
7549,2503,6,2,0.14
7550,2503,50,5,0.26
7551,2504,26,1,0.15
7552,2504,100,5,0.04
7553,2504,8,2,0.25
7554,2504,47,2,0.05
7555,2505,22,3,0.26
7556,2506,2,2,0.17
7557,2506,99,4,0.07
7558,2506,83,1,0.17
7559,2507,23,1,0.25
7560,2508,47,2,0.11
7561,2509,41,5,0.17
7562,2509,91,1,0.08
7563,2509,62,5,0.27
7564,2509,12,2,0.24
7565,2509,84,2,0.27
7566,2510,39,4,0
7567,2510,71,5,0.03
7568,2510,15,2,0.24
7569,2511,34,5,0.21
7570,2511,61,1,0.06
7571,2512,99,5,0.13
7572,2512,23,4,0.13
7573,2512,54,1,0.06
7574,2512,31,3,0.25
7575,2512,15,1,0.05
7576,2513,80,1,0.26
7577,2513,91,2,0.15
7578,2514,6,1,0.09
7579,2514,40,5,0.01
7580,2515,68,5,0.02
7581,2515,70,5,0.21
7582,2515,75,4,0.2
7583,2515,39,3,0.05
7584,2515,15,5,0.03
7585,2516,76,1,0.15
7586,2516,9,2,0.06
7587,2516,51,5,0.22
7588,2516,90,2,0.03
7589,2516,20,2,0.23
7590,2517,63,1,0.3
7591,2517,92,1,0.27
7592,2517,11,1,0.26
7593,2517,28,5,0.27
7594,2518,80,1,0.27
7595,2519,38,1,0.1
7596,2519,4,1,0.07
7597,2519,27,2,0.01
7598,2519,32,3,0.29
7599,2520,76,3,0.13
7600,2520,64,1,0.08
7601,2520,67,4,0.23
7602,2521,8,4,0.14
7603,2521,97,2,0.11
7604,2521,84,4,0.05
7605,2522,49,2,0.04
7606,2523,26,4,0.29
7607,2524,94,1,0.03
7608,2524,86,1,0.09
7609,2524,89,4,0.29
7610,2524,4,2,0.23
7611,2524,74,5,0.11
7612,2525,8,4,0.12
7613,2525,60,1,0
7614,2526,78,3,0.12
7615,2526,77,4,0.12
7616,2526,78,2,0.26
7617,2526,18,2,0.07
7618,2526,60,1,0.01
7619,2527,96,3,0.16
7620,2528,4,5,0.15
7621,2529,36,1,0.17
7622,2530,32,2,0.06
7623,2530,28,1,0.24
7624,2531,44,5,0.23
7625,2531,38,3,0.26
7626,2531,70,5,0.17
7627,2531,80,2,0.07
7628,2532,77,1,0.25
7629,2532,64,2,0.04
7630,2532,42,5,0.25
7631,2533,88,3,0.17
7632,2533,44,3,0.11
7633,2534,28,5,0.23
7634,2535,54,1,0.29
7635,2535,40,5,0.26
7636,2535,100,2,0.13
7637,2535,70,5,0.27
7638,2535,71,4,0.06
7639,2536,82,2,0.04
7640,2536,31,5,0.01
7641,2536,34,2,0.12
7642,2536,57,3,0.16
7643,2536,53,4,0.27
7644,2537,67,4,0.22
7645,2537,92,3,0.03
7646,2537,30,4,0.23
7647,2538,5,4,0.07
7648,2538,59,3,0.1
7649,2539,74,4,0.14
7650,2539,5,1,0.08
7651,2540,39,1,0.15
7652,2540,15,3,0.08
7653,2540,11,3,0.13
7654,2540,70,1,0.21
7655,2540,92,2,0.21
7656,2541,10,4,0.16
7657,2542,14,3,0.12
7658,2543,26,4,0.02
7659,2544,78,2,0.12
7660,2544,96,1,0.23
7661,2544,44,3,0.21
7662,2544,35,4,0.29
7663,2544,34,2,0.22
7664,2545,32,4,0.15
7665,2545,33,2,0.15
7666,2545,12,3,0.24
7667,2545,26,3,0.26
7668,2545,87,3,0.19
7669,2546,36,3,0.25
7670,2546,46,4,0.24
7671,2546,4,1,0.07
7672,2547,12,1,0.18
7673,2548,83,2,0.05
7674,2548,100,2,0.29
7675,2548,67,4,0.24
7676,2548,61,3,0.21
7677,2549,84,4,0.22
7678,2550,50,5,0.07
7679,2550,48,1,0.28
7680,2551,87,4,0.01
7681,2551,75,2,0.08
7682,2551,100,5,0.17
7683,2552,88,3,0.01
7684,2552,15,1,0.06
7685,2552,89,3,0.26
7686,2552,97,1,0.07
7687,2553,81,3,0.17
7688,2553,25,4,0.24
7689,2553,5,1,0.21
7690,2553,23,4,0.28
7691,2553,43,5,0.1
7692,2554,40,2,0.18
7693,2555,33,3,0.18
7694,2555,50,4,0.17
7695,2555,38,2,0.25
7696,2556,90,3,0.25
7697,2556,17,4,0.1
7698,2556,65,1,0.29
7699,2556,15,4,0.29
7700,2557,83,4,0.06
7701,2558,60,5,0.2
7702,2558,37,3,0.18
7703,2558,30,3,0.2
7704,2559,92,2,0.17
7705,2559,21,4,0.08
7706,2559,94,5,0.18
7707,2559,92,1,0.21
7708,2560,7,1,0.13
7709,2561,72,1,0.04
7710,2561,92,5,0.09
7711,2561,84,3,0.13
7712,2561,10,2,0.01
7713,2562,100,5,0.09
7714,2562,37,1,0.21
7715,2562,37,2,0.19
7716,2563,41,3,0.23
7717,2563,70,2,0.19
7718,2564,22,5,0.24
7719,2564,92,3,0.26
7720,2564,85,4,0.17
7721,2564,72,1,0.2
7722,2565,18,4,0.27
7723,2566,36,4,0.29
7724,2566,61,1,0.25
7725,2566,44,5,0.17
7726,2566,94,1,0.25
7727,2567,5,5,0.24
7728,2567,36,1,0.28
7729,2567,1,4,0.22
7730,2567,16,1,0.3
7731,2568,10,3,0.28
7732,2569,33,4,0.21
7733,2569,11,1,0.3
7734,2569,65,2,0.02
7735,2570,59,3,0.24
7736,2570,23,3,0.26
7737,2570,63,2,0.29
7738,2570,99,5,0.28
7739,2570,84,3,0.29
7740,2571,31,4,0.3
7741,2571,86,4,0.29
7742,2572,87,4,0.14
7743,2572,8,4,0.17
7744,2572,16,2,0.1
7745,2572,23,3,0.28
7746,2572,21,1,0.23
7747,2573,4,5,0.29
7748,2573,97,2,0.12
7749,2573,74,5,0.02
7750,2573,53,4,0.12
7751,2573,3,2,0.16
7752,2574,93,2,0.16
7753,2574,28,5,0.19
7754,2574,47,4,0.02
7755,2575,52,5,0.04
7756,2575,14,1,0.25
7757,2575,25,4,0
7758,2576,3,4,0.01
7759,2576,32,4,0.16
7760,2576,8,5,0.19
7761,2576,97,4,0.28
7762,2576,91,4,0.23
7763,2577,29,2,0.01
7764,2577,97,1,0.17
7765,2577,66,2,0.08
7766,2577,35,5,0.05
7767,2577,89,4,0.15
7768,2578,70,4,0.26
7769,2578,88,2,0.18
7770,2578,45,1,0.26
7771,2579,87,3,0.24
7772,2579,51,3,0.13
7773,2579,55,4,0.12
7774,2580,12,5,0.15
7775,2580,65,1,0.13
7776,2580,76,3,0.15
7777,2581,45,1,0.26
7778,2581,6,2,0.09
7779,2581,98,2,0.23
7780,2581,8,2,0.13
7781,2581,23,4,0.18
7782,2582,8,2,0.04
7783,2582,96,4,0.2
7784,2583,45,2,0.29
7785,2583,48,4,0.07
7786,2583,2,5,0.27
7787,2584,60,3,0.23
7788,2585,94,4,0.07
7789,2586,56,5,0.1
7790,2587,35,4,0.12
7791,2587,62,3,0.04
7792,2588,91,5,0.06
7793,2588,98,5,0.18
7794,2588,4,1,0.22
7795,2589,27,4,0.22
7796,2589,99,4,0.18
7797,2589,27,2,0.04
7798,2590,30,2,0.3
7799,2590,17,2,0.16
7800,2590,46,4,0.05
7801,2590,99,5,0.07
7802,2591,29,4,0.2
7803,2591,24,3,0.23
7804,2592,14,1,0.07
7805,2592,30,4,0.25
7806,2593,1,5,0.21
7807,2594,19,2,0.08
7808,2594,5,2,0.22
7809,2594,2,3,0.06
7810,2595,98,2,0.2
7811,2595,81,5,0.27
7812,2596,27,5,0.08
7813,2596,52,1,0.04
7814,2596,83,4,0.27
7815,2596,81,1,0.08
7816,2596,29,4,0.03
7817,2597,91,3,0.23
7818,2597,88,1,0.14
7819,2597,54,5,0.2
7820,2597,70,1,0.27
7821,2597,84,4,0.09
7822,2598,40,3,0.22
7823,2598,89,2,0.03
7824,2598,63,5,0.24
7825,2599,80,2,0.13
7826,2599,4,3,0.06
7827,2599,19,4,0.06
7828,2599,78,4,0.16
7829,2600,79,2,0.08
7830,2600,17,5,0.3
7831,2600,28,5,0.01
7832,2601,59,5,0.27
7833,2601,60,5,0.26
7834,2601,87,2,0.02
7835,2601,48,1,0.07
7836,2601,13,5,0.15
7837,2602,87,4,0.29
7838,2602,47,1,0.2
7839,2602,94,1,0.04
7840,2602,2,4,0.13
7841,2602,95,5,0.12
7842,2603,52,4,0.07
7843,2604,64,4,0.14
7844,2604,39,5,0.17
7845,2604,69,4,0.07
7846,2605,75,3,0.22
7847,2605,12,1,0.07
7848,2605,43,2,0.09
7849,2605,61,4,0.05
7850,2605,14,3,0.11
7851,2606,31,4,0.09
7852,2606,74,4,0.07
7853,2606,78,3,0.18
7854,2606,77,3,0
7855,2607,73,3,0.1
7856,2607,96,3,0.12
7857,2607,56,3,0.06
7858,2607,61,1,0.15
7859,2607,28,1,0.02
7860,2608,3,2,0.22
7861,2609,27,4,0.2
7862,2609,29,2,0.11
7863,2609,50,4,0.06
7864,2609,91,2,0.05
7865,2610,37,5,0.14
7866,2610,73,2,0.18
7867,2611,55,4,0
7868,2612,75,1,0.01
7869,2613,39,5,0.16
7870,2614,93,1,0.22
7871,2614,27,2,0.12
7872,2614,39,4,0.23
7873,2614,72,5,0.19
7874,2615,86,4,0.15
7875,2615,79,3,0.19
7876,2616,12,4,0.3
7877,2616,8,5,0.2
7878,2616,77,2,0.15
7879,2617,38,3,0.19
7880,2617,72,1,0
7881,2617,45,4,0.24
7882,2617,92,3,0.13
7883,2618,39,3,0.27
7884,2618,28,2,0.16
7885,2618,99,5,0.26
7886,2618,96,3,0.04
7887,2618,74,1,0.2
7888,2619,56,3,0.28
7889,2619,12,5,0.06
7890,2619,70,3,0.22
7891,2619,57,1,0.18
7892,2620,65,2,0.29
7893,2620,36,2,0.24
7894,2620,46,1,0.18
7895,2620,52,5,0.1
7896,2620,28,5,0.01
7897,2621,96,3,0.02
7898,2621,31,1,0.15
7899,2622,83,5,0.25
7900,2622,50,3,0.12
7901,2622,78,2,0.08
7902,2622,29,3,0.23
7903,2622,30,3,0.08
7904,2623,77,3,0.05
7905,2623,15,2,0.25
7906,2623,88,3,0.12
7907,2623,31,5,0.14
7908,2624,67,5,0.01
7909,2625,40,4,0.19
7910,2625,49,4,0
7911,2625,39,5,0.24
7912,2626,62,4,0.08
7913,2626,36,4,0.13
7914,2627,16,1,0.13
7915,2627,24,2,0.03
7916,2627,44,1,0.3
7917,2627,31,5,0.24
7918,2627,52,3,0.29
7919,2628,53,5,0.21
7920,2628,90,1,0.19
7921,2628,82,1,0.01
7922,2628,39,1,0.09
7923,2628,78,2,0.06
7924,2629,17,5,0.12
7925,2629,92,4,0
7926,2629,29,5,0.09
7927,2630,99,1,0.05
7928,2631,62,2,0.24
7929,2631,2,1,0.3
7930,2631,4,1,0.06
7931,2632,46,4,0.03
7932,2632,70,1,0.27
7933,2632,72,1,0.12
7934,2633,77,3,0.18
7935,2634,15,2,0.27
7936,2634,81,3,0.01
7937,2634,46,3,0.04
7938,2634,13,5,0.07
7939,2634,74,4,0.16
7940,2635,65,4,0.24
7941,2636,10,4,0
7942,2636,2,3,0.18
7943,2636,19,5,0.26
7944,2636,91,2,0.23
7945,2637,92,3,0.01
7946,2637,90,1,0.18
7947,2637,11,2,0.29
7948,2637,29,2,0.24
7949,2637,10,2,0.08
7950,2638,21,2,0.01
7951,2638,99,3,0.01
7952,2638,7,2,0.14
7953,2639,61,4,0.11
7954,2640,45,4,0.05
7955,2640,58,3,0.16
7956,2640,50,4,0.03
7957,2640,89,2,0.27
7958,2640,95,2,0.22
7959,2641,8,4,0.18
7960,2641,48,1,0.13
7961,2642,87,1,0.05
7962,2642,16,5,0.13
7963,2642,83,1,0.16
7964,2642,16,2,0.26
7965,2643,87,5,0.25
7966,2643,29,2,0.02
7967,2644,46,5,0.26
7968,2644,66,4,0.17
7969,2644,18,1,0.13
7970,2645,29,1,0.24
7971,2645,85,3,0.18
7972,2646,85,5,0.21
7973,2646,14,1,0.26
7974,2646,91,4,0.19
7975,2646,74,4,0.26
7976,2646,7,3,0.11
7977,2647,21,1,0.02
7978,2647,97,1,0.25
7979,2647,55,1,0.16
7980,2648,36,1,0.28
7981,2648,72,1,0.08
7982,2648,96,4,0.25
7983,2648,70,1,0.21
7984,2649,14,3,0.01
7985,2649,100,5,0.25
7986,2649,35,4,0.17
7987,2649,34,3,0.17
7988,2650,4,4,0
7989,2650,88,3,0.25
7990,2650,65,1,0.12
7991,2651,89,4,0.08
7992,2651,51,4,0.18
7993,2652,88,5,0.19
7994,2652,45,5,0.2
7995,2653,34,2,0.18
7996,2653,36,1,0.09
7997,2653,86,5,0.2
7998,2653,38,5,0.11
7999,2654,56,2,0.09
8000,2654,25,5,0.09
8001,2654,52,4,0.18
8002,2654,77,3,0.06
8003,2655,51,3,0.15
8004,2656,81,4,0.04
8005,2656,38,4,0.27
8006,2656,41,5,0.27
8007,2656,18,4,0.04
8008,2656,58,4,0.03
8009,2657,50,2,0.23
8010,2657,70,4,0.13
8011,2657,99,2,0.09
8012,2657,67,2,0.08
8013,2658,71,5,0.28
8014,2658,87,4,0.14
8015,2658,6,1,0.12
8016,2658,49,2,0.25
8017,2659,88,3,0.01
8018,2659,9,3,0.25
8019,2659,64,2,0.06
8020,2659,92,2,0.1
8021,2660,23,2,0.1
8022,2660,44,4,0.25
8023,2660,1,5,0.1
8024,2661,80,3,0.18
8025,2661,9,4,0.05
8026,2661,47,1,0.1
8027,2661,20,1,0.19
8028,2661,94,2,0.1
8029,2662,25,1,0.15
8030,2663,53,1,0.1
8031,2663,80,2,0.09
8032,2663,20,2,0.04
8033,2664,1,5,0.03
8034,2665,75,3,0.27
8035,2665,96,2,0.22
8036,2666,90,1,0.08
8037,2666,4,5,0.28
8038,2666,63,5,0.07
8039,2667,88,4,0.26
8040,2667,62,5,0.23
8041,2668,89,3,0.01
8042,2668,20,1,0.28
8043,2669,68,2,0.07
8044,2669,28,4,0.19
8045,2669,73,5,0.02
8046,2669,14,1,0.29
8047,2670,50,2,0.26
8048,2670,21,4,0.1
8049,2670,60,5,0.23
8050,2670,97,4,0.24
8051,2670,87,3,0.11
8052,2671,58,3,0.23
8053,2671,45,2,0.13
8054,2671,99,3,0.15
8055,2671,69,2,0.06
8056,2672,81,2,0.09
8057,2672,38,2,0.04
8058,2672,42,2,0.1
8059,2672,9,4,0.29
8060,2673,97,2,0.17
8061,2673,43,1,0.3
8062,2673,33,3,0.11
8063,2673,71,5,0.06
8064,2673,61,2,0
8065,2674,57,4,0.14
8066,2674,49,4,0.21
8067,2674,69,2,0.16
8068,2675,39,3,0.21
8069,2675,65,4,0.02
8070,2675,86,2,0.02
8071,2675,61,3,0.06
8072,2676,92,4,0.17
8073,2676,78,2,0.03
8074,2677,51,2,0.03
8075,2677,84,1,0.14
8076,2678,92,1,0.08
8077,2678,34,2,0
8078,2678,16,1,0.24
8079,2679,36,3,0.11
8080,2680,77,4,0.28
8081,2680,46,4,0.09
8082,2680,27,2,0.02
8083,2680,79,4,0.03
8084,2680,16,3,0.07
8085,2681,36,5,0.28
8086,2681,22,5,0.13
8087,2682,60,1,0.03
8088,2682,97,1,0.22
8089,2682,82,3,0.07
8090,2682,39,5,0.18
8091,2682,47,5,0.21
8092,2683,92,4,0.19
8093,2683,94,5,0.16
8094,2683,12,4,0.15
8095,2683,7,2,0.03
8096,2683,74,5,0.05
8097,2684,33,2,0.14
8098,2684,29,5,0.04
8099,2684,37,5,0.26
8100,2684,27,2,0.04
8101,2684,22,2,0.07
8102,2685,42,3,0.17
8103,2685,57,1,0.09
8104,2685,27,1,0.29
8105,2685,94,5,0.07
8106,2685,51,5,0.14
8107,2686,61,4,0.08
8108,2686,59,1,0.07
8109,2686,50,4,0.26
8110,2686,98,3,0.12
8111,2687,87,4,0.11
8112,2688,21,5,0.26
8113,2688,16,2,0.24
8114,2689,17,1,0.17
8115,2689,28,5,0.12
8116,2689,69,2,0.14
8117,2689,34,4,0.04
8118,2689,34,2,0.18
8119,2690,2,3,0.22
8120,2690,47,5,0.3
8121,2691,73,2,0.2
8122,2691,5,4,0.12
8123,2691,51,1,0.27
8124,2691,70,3,0.3
8125,2692,24,2,0.08
8126,2693,27,3,0.16
8127,2693,94,3,0.17
8128,2693,72,1,0.03
8129,2694,85,3,0.29
8130,2694,56,3,0.03
8131,2694,34,2,0.04
8132,2694,50,2,0.14
8133,2694,88,1,0.14
8134,2695,40,5,0.21
8135,2696,49,3,0.19
8136,2696,68,1,0.02
8137,2697,94,3,0.17
8138,2697,47,5,0.24
8139,2697,91,3,0.17
8140,2697,34,2,0.02
8141,2698,64,5,0.23
8142,2698,14,2,0.23
8143,2699,25,4,0.1
8144,2699,64,2,0.15
8145,2699,60,4,0.16
8146,2699,61,4,0.11
8147,2700,47,5,0.13
8148,2700,27,3,0.03
